RegionName,City,State,CountyName,name,SizeRank,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07
84741,Kanab,UT,Kane,Kanab-UT-84741,9158,269500,275000,259900,277250,269805,272555,274500,279000,279500,279000,274000,266500
84664,Mapleton,UT,Utah,Mapleton-UT-84664,9216,412490,412490,451800,439900,424900,422900,415990,424990,429990,439000,423555,434945
84332,Providence,UT,Cache,Providence-UT-84332,9303,334360,325000,330000,330000,344000,344500,348950,359000,363900,347000,331500,344900
84765,Santa-Clara,UT,Washington,Santa-Clara-UT-84765,9381,344000,377450,389900,439900,432450,439900,439900,429900,432450,392450,429900,398000
84049,Midway,UT,Wasatch,Midway-UT-84049,9436,554950,549950,547500,534950,534900,534900,567000,594450,575000,569000,550000,534500
84310,Eden,UT,Weber,Eden-UT-84310,9677,280000,289500,320000,296500,317500,349000,349000,349000,349500,342000,349000,372500
84713,Beaver,UT,Beaver,Beaver-UT-84713,9834,194499.5,189000,194499.5,189499.5,180000,182499.5,188700,209000,209000,198700,189000,209000
84759,Panguitch,UT,Garfield,Panguitch-UT-84759,10072,249900,240000,235000,229900,239900,229450,229900,260000,265000,249700,235000,237450
98052,Redmond,WA,King,Redmond-WA-98052,67,695850,697175,677000,679000,645000,724999,724999,729950,799975,800000,799999,807450
98012,Bothell,WA,Snohomish,Bothell-WA-98012,146,549950,549950,553450,566450,549975,579990,599925,600000,599950,615000,595000,594500
98103,Seattle,WA,King,Seattle-WA-98103,166,660000,670000,754250,719974.5,719950,795000,763900,775000,749000,785000,760000,749950
99301,Pasco,WA,Franklin,Pasco-WA-99301,184,286900,289945,292473,294900,299500,298094,299000,309475,302900,306521,306082,299900
98115,Seattle,WA,King,Seattle-WA-98115,334,705000,699000,699000,699999,725000,749975,785950,790000,775000,792500,799500,815000
98682,Vancouver,WA,Clark,Vancouver-WA-98682,380,357900,355900,346945,345000,349700,364900,349995,359900,362947.5,363900,369450,373900
98133,Shoreline,WA,King,Shoreline-WA-98133,384,529000,525000,525000,539000,525000,568000,525000,549950,549950,552500,575000,572472.5
99208,Spokane,WA,Spokane,Spokane-WA-99208,405,269900,272500,284884,285192,289484.5,291062,279975,289950,293750,285000,280000,289450
98122,Seattle,WA,King,Seattle-WA-98122,439,650000,722000,796900,749975,775000,778950,778950,799975,750000,798900,849500,800000
98632,Longview,WA,Cowlitz,Longview-WA-98632,447,234112.5,239000,235000,235000,231950,229900,229900,229900,234900,244950,249900,249900
98208,Seattle-Hill-Silver-Firs,WA,Snohomish,Seattle-Hill-Silver-Firs-WA-98208,515,410000,409950,409975,410000,399900,399450,413499.5,430000,439950,447475,450000,464900
98034,Kirkland,WA,King,Kirkland-WA-98034,548,569950,550000,575000,616500,607500,569950,645000,675000,689999.5,675000,675000,682475
98225,Bellingham,WA,Whatcom,Bellingham-WA-98225,630,399950,385000,389000,389000,382500,380000,379000,394000,405000,415000,415000,399900
99336,Kennewick,WA,Benton,Kennewick-WA-99336,644,177995,176850,185000,189900,186875,174947.5,192699.5,195000,195000,199900,205000,200000
98125,Seattle,WA,King,Seattle-WA-98125,761,595000,565000,582461,575000,600000,562500,588000,622500,597000,599950,615000,599975
98661,Vancouver,WA,Clark,Vancouver-WA-98661,776,298950,298000,290999.5,295000,299900,309972.5,319900,319900,319995,311500,309000,319900
98003,Federal-Way,WA,King,Federal-Way-WA-98003,875,319925,324900,322000,332497.5,338000,339500,344975,349500,335250,349225,342200,349500
98109,Seattle,WA,King,Seattle-WA-98109,962,579500,650000,683995,639000,629000,600000,599995,600000,620000,643500,579900,618500
98391,Bonney-Lake,WA,Pierce,Bonney-Lake-WA-98391,979,422900,415000,430000,429000,432900,444900,449546,450000,449925,450495,442900,449645
98270,Marysville,WA,Snohomish,Marysville-WA-98270,985,345000,345000,345000,349900,349950,358925,374975,370000,370000,375000,384975,389950
98226,Bellingham,WA,Whatcom,Bellingham-WA-98226,1023,409900,399000,407900,409900,411717.5,414167.5,375000,399000,388250,399900,399975,414900
98105,Seattle,WA,King,Seattle-WA-98105,1063,839000,849950,877500,871975,824975,895000,900000,936975,899475,895950,895950,899950
98501,Olympia,WA,Thurston,Olympia-WA-98501,1076,335000,334950,339950,349900,329950,349500,352490,357195,364990,369900,369900,361950
98118,Seattle,WA,King,Seattle-WA-98118,1086,549975,512500,541900,578800,575000,575000,575000,599000,594975,590000,582475,585000
98204,Paine-Field-Lake-Stickney,WA,Snohomish,Paine-Field-Lake-Stickney-WA-98204,1123,324925,299950,281750,295000,299950,307475,299990,287000,299250,309950,319000,329950
98023,Federal-Way,WA,King,Federal-Way-WA-98023,1130,350000,350000,352500,350000,355000,350000,350000,369888,375000,384950,399925,399999
99205,Spokane,WA,Spokane,Spokane-WA-99205,1132,155000,157250,159900,155000,160000,165000,168000,170000,175000,178450,175250,174999
98387,Spanaway,WA,Pierce,Spanaway-WA-98387,1138,265000,264950,265000,269950,269950,275000,274950,285000,299000,299950,299950,298700
98258,Lake-Stevens,WA,Snohomish,Lake-Stevens-WA-98258,1154,385000,385000,395000,394950,394950,389975,399975,400000,439475,450000,455000,452500
98837,Moses-Lake,WA,Grant,Moses-Lake-WA-98837,1222,227900,230000,234900,228900,226900,228829.5,230000,230000,230000,229900,238508.5,238508.5
98277,Oak-Harbor,WA,Island,Oak-Harbor-WA-98277,1224,324200,323840,327900,329900,333250,331725,329450,328950,328750,329950,334950,335000
98033,Kirkland,WA,King,Kirkland-WA-98033,1264,998450,1099475,1264975,1197000,1268888,1222500,1199499.5,1188000,1200000,1349975,1275000,1199950
98042,Kent,WA,King,Kent-WA-98042,1289,427250,419900,424950,429900,439975,444900,449000,438995,425000,434000,449000,467000
99362,Walla-Walla,WA,Walla Walla,Walla-Walla-WA-99362,1322,269900,269900,269900,269400,274000,274000,289450,288015,289900,289900,285000,285000
98902,Yakima,WA,Yakima,Yakima-WA-98902,1348,168250,169000,165000,169000,159000,159950,168750,166760,175000,169500,185000,189000
98801,Wenatchee,WA,Chelan,Wenatchee-WA-98801,1349,294000,299900,305000,322729,302450,294000,318700,309900,299900,319200,339500,339900
98092,Auburn,WA,King,Auburn-WA-98092,1523,396950,399999,400725,409950,410000,415000,400000,429725,439000,430000,439950,438000
98058,Renton,WA,King,Renton-WA-98058,1545,429972.5,419844,427450,432000,429950,429900,450000,469950,499950,499950,510000,500000
98503,Lacey,WA,Thurston,Lacey-WA-98503,1643,259900,254974.5,259925,259950,260000,268950,274945,282450,279700,279950,286475,290000
98223,Arlington,WA,Snohomish,Arlington-WA-98223,1655,387000,379950,389950,389900,389999,399975,409000,389500,389974.5,399950,415000,417475
98036,Lynnwood,WA,Snohomish,Lynnwood-WA-98036,1690,467328.5,465000,477450,499400,521944,499800,499975,495000,519000,570000,559999,575000
98908,Yakima,WA,Yakima,Yakima-WA-98908,1838,268500,279000,270499.5,279900,275000,279700,295000,298500,319000,298200,298000,289900
98584,Shelton,WA,Mason,Shelton-WA-98584,1845,229900,239475,235000,241999.5,232000,229000,227900,235000,232000,239975,239000,244900
98026,Edmonds,WA,Snohomish,Edmonds-WA-98026,1873,524950,500000,525000,499925,495000,470950,475500,499950,562495,554995,575000,552500
99206,Spokane-Valley,WA,Spokane,Spokane-Valley-WA-99206,1899,234900,231250,230000,224900,216900,224900,235000,248450,262425,258450,250000,249900
98502,Olympia,WA,Thurston,Olympia-WA-98502,1991,324900,330000,338450,337000,335975,325000,344450,349950,361950,360000,374900,361950
98056,Renton,WA,King,Renton-WA-98056,2012,499950,500000,550000,550000,550000,551950,551975,551975,550000,550000,550000,550975
99352,Richland,WA,Benton,Richland-WA-99352,2028,359000,360000,357900,348900,347200,349900,349900,350900,350900,362400,357245,350900
98366,Port-Orchard,WA,Kitsap,Port-Orchard-WA-98366,2031,281950,279500,281000,284999.5,289925,289999.5,290625,291500,299999.5,315000,305000,314500
98087,Lynnwood,WA,Snohomish,Lynnwood-WA-98087,2066,449925,449950,477475,499000,515000,557500,559950,559950,559950,534950,499970,494950
98198,Des-Moines,WA,King,Des-Moines-WA-98198,2074,350000,365068,385000,389950,399000,399950,399950,397475,399925,399950,409500,417000
98107,Seattle,WA,King,Seattle-WA-98107,2132,675000,698000,714475,714487.5,699962.5,679000,669500,729975,747475,759000,749950,699990
98374,South-Hill,WA,Pierce,South-Hill-WA-98374,2134,348950,349950,355000,369000,375000,389950,389950,399990,399950,379450,385000,379995
98117,Seattle,WA,King,Seattle-WA-98117,2152,699500,699950,699950,695000,695000,692475,700000,724979.5,778500,790000,749974.5,765000
98032,Kent,WA,King,Kent-WA-98032,2163,293500,292000,299900,299999,299900,304925,309900,317500,320000,325000,349995,334950
98155,Shoreline,WA,King,Shoreline-WA-98155,2164,548975,563000,565000,550000,545000,575000,574975,649475,639500,649925,599000,625000
98059,Renton,WA,King,Renton-WA-98059,2231,579950,599475,599000,605000,614975,619950,644950,699950,679950,689950,675000,684950
99223,Spokane,WA,Spokane,Spokane-WA-99223,2243,289500,287425,280000,299950,299000,319945,334900,317500,307950,318450,324900,329900
98312,Bremerton,WA,Kitsap,Bremerton-WA-98312,2299,294950,284900,279950,279950,294950,297950,297950,292500,295000,299000,294900,289000
98031,East-Hill-Meridian,WA,King,East-Hill-Meridian-WA-98031,2332,389950,412475,425000,429925,449950,454975,484950,450000,500000,459900,459888,442496
98683,Vancouver,WA,Clark,Vancouver-WA-98683,2343,367000,369900,369450,369999,359999,370000,359900,377000,385000,374994,375000,389900
99163,Pullman,WA,Whitman,Pullman-WA-99163,2364,299450,291510,288000,290510,299000,269000,282708,285900,299000,309997.5,314995,309000
98203,Everett,WA,Snohomish,Everett-WA-98203,2391,365000,374950,382374.5,382475,384950,384950,384975,385000,385000,389475,385000,395000
98229,Bellingham,WA,Whatcom,Bellingham-WA-98229,2397,389000,379949.5,389900,397000,392400,389000,380000,395000,425000,420000,410000,429900
98002,Auburn,WA,King,Auburn-WA-98002,2401,289975,290000,290000,287750,284950,279950,279950,292474.5,299950,299950,300000,310000
98926,Ellensburg,WA,Kittitas,Ellensburg-WA-98926,2480,319900,349000,349950,339000,339000,335000,345250,347450,350000,354950,350000,332250
98116,Seattle,WA,King,Seattle-WA-98116,2500,695000,699925,749950,748000,749950,749950,784750,794900,769999,764895,775000,799000
98604,Battle-Ground,WA,Clark,Battle-Ground-WA-98604,2519,399900,409400,409900,408050,408050,408050,413050,416550,425000,424950,419999,417000
98144,Seattle,WA,King,Seattle-WA-98144,2561,688000,698000,699950,699950,720000,700000,719975,730000,749000,749000,750000,749500
98201,Everett,WA,Snohomish,Everett-WA-98201,2587,299900,294500,300000,309000,318000,295000,299925,319950,325000,325000,334500,335000
98444,Parkland,WA,Pierce,Parkland-WA-98444,2652,225000,225000,229950,229950,230000,229975,234990,230000,249700,254900,264950,269950
98499,Lakewood,WA,Pierce,Lakewood-WA-98499,2735,269950,275000,279250,279000,279000,274500,270975,284950,289419,289950,293500,304500
98168,Burien,WA,King,Burien-WA-98168,2766,350000,349950,355000,365547.5,375000,399000,425000,434000,439000,425000,447000,429825
98662,Five-Corners,WA,Clark,Five-Corners-WA-98662,2799,329900,333450,319950,329950,344900,349900,339900,339900,349950,333990,349900,349950
98030,Kent,WA,King,Kent-WA-98030,2806,389000,379950,385000,388000,417475,415000,424950,437950,415000,424995,431650,430000
98290,Snohomish,WA,Snohomish,Snohomish-WA-98290,2836,500000,512500,526225,532450,539973,547000,549950,577475,599950,599475,599000,585000
98513,Lacey,WA,Thurston,Lacey-WA-98513,2874,284975,280000,280000,283000,279900,280000,285000,279900,280000,285000,289925,289950
99207,Spokane,WA,Spokane,Spokane-WA-99207,3020,129900,129900,129900,129900,129500,131071,131071,135000,140500,149950,149900,149000
98038,Maple-Valley,WA,King,Maple-Valley-WA-98038,3032,465000,465900,493400,496950,479950,485400,499900,529950,534950,534975,530000,521449.5
98335,Gig-Harbor,WA,Pierce,Gig-Harbor-WA-98335,3211,547750,561500,564500,579725,574500,560950,569950,589500,592000,597000,579250,572612.5
98466,University-Place,WA,Pierce,University-Place-WA-98466,3239,346750,345225,345000,375000,359975,372375,369375,379900,369000,369925,379950,359950
98512,Tumwater,WA,Thurston,Tumwater-WA-98512,3251,275000,320900,304475,292450,265000,269750,304925,327400,324950,329900,309750,299900
98498,Lakewood,WA,Pierce,Lakewood-WA-98498,3258,299000,289900,299900,299500,299950,302500,320000,320000,320000,339000,327000,335000
98273,Mount-Vernon,WA,Skagit,Mount-Vernon-WA-98273,3340,299000,300000,309000,322400,319000,336950,330000,344900,345000,330000,344975,350000
98362,Port-Angeles,WA,Clallam,Port-Angeles-WA-98362,3412,250000,249500,250000,249000,259700,265000,274500,289000,294950,299900,298250,299900
98684,Vancouver,WA,Clark,Vancouver-WA-98684,3495,311250,305000,325000,319800,349500,359900,389450,334950,367000,375000,354000,350000
98802,East-Wenatchee-Bench,WA,Douglas,East-Wenatchee-Bench-WA-98802,3564,319900,329900,319900,338250,342900,347750,349900,354900,346900,347900,349900,348950
98445,Parkland,WA,Pierce,Parkland-WA-98445,3570,257000,259450,255950,257000,255000,255000,257000,259900,269950,275000,285000,289925
98607,Camas,WA,Clark,Camas-WA-98607,3575,540000,549900,529450,539400,514900,514950,489500,499000,508250,537900,535062,539950
98404,Tacoma,WA,Pierce,Tacoma-WA-98404,3590,229950,235000,235000,234975,231000,235000,240000,249950,250000,259975,259000,257000
98001,Auburn,WA,King,Auburn-WA-98001,3595,389888,387000,379900,407250,414950,440000,489900,478400,484950,474950,469900,465000
99216,Spokane-Valley,WA,Spokane,Spokane-Valley-WA-99216,3636,197179,199900,214900,212450,209000,185000,189449.5,210000,210250,199000,214950,219450
98021,Bothell,WA,Snohomish,Bothell-WA-98021,3644,676937.5,734000,764995,797000,775000,824995,797497.5,799000,749950,725000,744950,749950
99337,Kennewick,WA,Benton,Kennewick-WA-99337,3657,284945,280000,274949.5,269999,269949.5,279900,274900,284950,300000,309900,315400,311900
98146,Burien,WA,King,Burien-WA-98146,3716,422225,425000,449995,449975,449000,449975,488700,499987.5,499500,549425,549925,539950
98271,Marysville,WA,Snohomish,Marysville-WA-98271,3730,325000,325000,329950,325000,325000,325000,335000,349950,350000,375000,375000,358500
98665,Hazel-Dell-North,WA,Clark,Hazel-Dell-North-WA-98665,3848,295000,299900,314900,301232.5,306502.5,299450,302230,327900,330000,335000,339900,349900
98040,Mercer-Island,WA,King,Mercer-Island-WA-98040,3902,1671500,1575000,1695000,1895000,1850000,1850000,1980000,1834000,1850000,1991500,1998940,1949900
98405,Tacoma,WA,Pierce,Tacoma-WA-98405,3904,245000,239000,249950,259900,248950,244950,259900,259945,259945,267500,280000,289950
98037,Lynnwood,WA,Snohomish,Lynnwood-WA-98037,3929,484950,479000,499000,509950,506310,509950,499000,522475,525000,525000,529875,549475
98110,Bainbridge-Island,WA,Kitsap,Bainbridge-Island-WA-98110,3963,849000,849997.5,859995,869000,869000,874995,860000,879000,860000,874500,884950,875000
98531,Centralia,WA,Lewis,Centralia-WA-98531,3982,217950,209000,209000,209900,199900,172150,190000,190900,188950,194000,213672,219000
98685,Salmon-Creek,WA,Clark,Salmon-Creek-WA-98685,3992,475000,459900,463900,459000,463900,475900,475000,488900,477275,469900,439995,439450
98221,Anacortes,WA,Skagit,Anacortes-WA-98221,3999,499000,499000,519500,499000,499700,475000,467000,482000,489000,525000,549000,549000
98106,Seattle,WA,King,Seattle-WA-98106,4006,447500,460000,474997.5,490000,512000,543000,485800,490000,525000,524950,525000,529000
98367,Port-Orchard,WA,Kitsap,Port-Orchard-WA-98367,4040,369925,360000,360000,384975,386250,375000,399900,425000,429975,435900,435900,445000
98072,Woodinville,WA,King,Woodinville-WA-98072,4117,712500,675000,728000,850000,867995,917990,999995,934990,899000,850000,885000,939000
98409,Tacoma,WA,Pierce,Tacoma-WA-98409,4119,221000,219900,220000,229000,229000,226500,229974.5,239950,239974.5,239450,239000,239950
98375,South-Hill,WA,Pierce,South-Hill-WA-98375,4141,293500,290000,287450,285000,285000,285000,285000,290000,309950,319999,324990,324999.5
98626,Kelso,WA,Cowlitz,Kelso-WA-98626,4155,229000,225450,218600,219900,225000,229900,230000,219950,220000,224900,223400,234950
98126,Seattle,WA,King,Seattle-WA-98126,4165,549700,544495,621500,631500,639969,584975,539500,548000,599875,617000,635000,639000
98338,Graham,WA,Pierce,Graham-WA-98338,4205,325000,324974.5,329975,334950,324475,324475,337500,349000,349950,359950,364950,375000
98372,Puyallup,WA,Pierce,Puyallup-WA-98372,4244,369000,361200,374950,399950,389950,415000,427475,417475,397475,399950,399950,399950
98383,Silverdale,WA,Kitsap,Silverdale-WA-98383,4326,324475,339000,338950,339950,332450,332450,339950,345500,345500,345725,345500,324250
98248,Ferndale,WA,Whatcom,Ferndale-WA-98248,4342,389999,390000,399450,399900,402475,414900,419450,413000,425000,425000,409250,415000
98284,Sedro-Woolley,WA,Skagit,Sedro-Woolley-WA-98284,4405,300000,302450,299900,315000,315000,299950,299975,295500,299450,299000,298500,310000
98311,Bremerton,WA,Kitsap,Bremerton-WA-98311,4426,299950,295000,299000,299725,302475,325000,329900,318500,314900,329000,325000,329000
98188,Seatac,WA,King,Seatac-WA-98188,4455,302500,324444,350000,352500,349950,339000,339000,339475,349950,350000,365000,349725
98272,Monroe,WA,Snohomish,Monroe-WA-98272,4458,439950,449950,497470,522500,503495,559000,559745,540290,525000,522500,535145,539000
98371,Puyallup,WA,Pierce,Puyallup-WA-98371,4462,424995,422475,437000,433900,439900,442900,439995,439925,441425,429950,419950,438500
98597,Yelm,WA,Thurston,Yelm-WA-98597,4534,255000,259900,250000,249950,250000,249250,254975,265000,269900,279000,279000,275000
98406,Tacoma,WA,Pierce,Tacoma-WA-98406,4556,354945,339925,349925,359725,369000,365000,360475,372000,374975,388250,400000,428888
98516,Lacey,WA,Thurston,Lacey-WA-98516,4576,349725,369950,409995,418950,439900,439900,404950,393747.5,394995,380000,379450,372474.5
98008,Bellevue,WA,King,Bellevue-WA-98008,4595,849900,834900,835000,827475,797000,816444,808000,829000,850000,879750,865000,848000
